,Two norm,Sup Norm,Sup Percentage Norm,Interior Two Norm,Interior Sup Norm,Interior Sup Percentage Norm
W,0.0,0.0,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0,0.0,0.0
logXiE,6.714205965927835,0.1788184861331814,1.6462214908975727,1.778702466801992,0.030186967463539105,0.25287596013178193
logXiH,32.08031509610852,0.14363487029326194,0.7317773873622306,26.690494670047055,0.13839809805000414,0.7044691532554591
XiE,0.00010118898635025189,4.523089934542639e-06,16.37423220135524,1.33166729335597e-05,3.714016426634845e-07,2.9735891230608322
XiH,8.25943689256078e-08,8.066809366524575e-10,13.379603287430374,6.676560255419868e-08,6.717961240847901e-10,12.924802192714925
kappa,12.981946189541983,0.5759180786263787,73.92958427579828,0.3020847959985278,0.008707751661497953,2.2586412043855084
q,1.6932973290706956,0.07511974938604937,5.957773227169433,0.03940236469545999,0.001135793694977627,0.09376384937277919
chi,0.0,0.0,0.0,0.0,0.0,0.0
sigmaR_first_shock,0.490735864417982,0.03083407164987014,41.35275303575509,0.0021401666399935375,0.00010058075907906638,0.23852011387749092
sigmaR_second_shock,0.0035019802186097514,9.798328209412012e-05,inf,0.0008155012220460422,2.5906866426748278e-05,inf
sigmaR_third_shock,0.3576517244876693,0.015814512305613027,842.1161769154613,0.027231524416621713,0.000721685578481237,267.963131992867
PiH_first_shock,2.015695873607827,0.20601951160213244,836.434574602384,0.1590960711809413,0.005268022460765003,19.642047419981502
PiH_second_shock,0.18856703418929036,0.004985791735935705,5.33939399569282,0.12349589075224812,0.0031647476374608574,3.3891978273501078
PiH_third_shock,0.7329889584869029,0.022071505885216405,137.70315774189638,0.5396973616999948,0.02204783951506447,137.68902280175473
PiE_first_shock,11.901628381516616,0.8689797441144231,81.22628180976916,0.05836941274591254,0.003166356737741488,2.466109163922191
PiE_second_shock,0.009621127564450898,0.00032382464992683713,inf,0.0017463188319815867,6.294628595507829e-05,inf
PiE_third_shock,1.0407333097866618,0.04871239034218153,841.4154950151124,0.04584846747376356,0.0012000527471128994,267.96994820989954
r,45.41128804469729,1.8881656131615496,16636098.29031556,0.9528642338650856,0.026120538583141034,17682.960529698932
dent,0.004426865466765748,0.000946400244844027,1266.607579373501,3.1295654557323243e-10,8.841133031367375e-11,99.6130242541744
HJB_E,1.3942061418052352,0.04949023981998882,inf,0.48327373902393694,0.010905519069916889,inf
HJB_H,1.7768394965806682,0.04925300854742507,inf,0.7253149566640508,0.011367471596937226,inf
kappa_min,0.4144565888200061,0.009764783530820243,inf,0.07847714338417122,0.0013436299972368372,inf
